Id,Sentiment,Instagram Comment Text,cleaned_text,normalized_text,final_text
370,positive,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,ibu tiri terhebat ntr palingan klo dah an dia baru perawatan skrg msh muda kasian klo di paksa perawatan cm ya paling tutup mata tutup kuping skrg mah,ibu tiri terhebat ntr palingan klo dah an dia baru perawatan skrg msh muda kasian klo di paksa perawatan cm ya paling tutup mata tutup kuping skrg mah,ibu tiri hebat ntr paling klo dah an baru awat skrg msh muda kasi klo paksa awat cm paling tutup mata tutup kuping skrg mah
371,positive," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",aurel itu cantik tau pernah liat asli nya kok org sirik itu yg menjelek jelekannya padahal muka sendiri belum tente lebih cantik dan muda daripada aurel aurel difoto nampak putib bilangnya suntik putih kelihatan hitam dibilang gk bisa ra,aurel itu cantik tau pernah liat asli nya kok org sirik itu yang menjelek jelekannya padahal muka sendiri belum tente lebih cantik dan muda daripada aurel aurel difoto nampak putib bilangnya suntik putih kelihatan hitam dibilang gk bisa ra,aurel cantik tau pernah liat asli nya kok org sirik yang jelek jelek padahal muka sendiri tente lebih cantik muda aurel aurel foto nampak putib bilang suntik putih lihat hitam bilang gk ra
372,positive," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",astagfirullah mbak tolong ucapannya dijaga ya allah menciptakan manusia dengan sempurna kok mbak ngomongnya kayak gitu aurel cantik kok wajar manusia ada kekurangannya dan mbak ashanti wajar belain anaknya bukan caper ya mbak sia,astagfirullah mbak tolong ucapannya dijaga ya allah menciptakan manusia dengan sempurna kok mbak ngomongnya kayak gitu aurel cantik kok wajar manusia ada kekurangannya dan mbak ashanti wajar belain anaknya bukan caper ya mbak sia,astagfirullah mbak ucap jaga allah cipta manusia sempurna kok mbak ngomongnya kayak gitu aurel cantik kok wajar manusia kurang mbak ashanti wajar bain anak bukan caper mbak sia
373,positive,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",aurel itu perempuan hebat ingat bgt kejadian zaman pipi mimi ny dilihat didepan mata dia sendiri ga semua anak bs strong kyk dia yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg yg blg bundanya ash lebay mungkin blm punya anak hati sayang km jg perempuan nanti bakal jd ibu bayangin anakmu yg jd korban bully,aurel itu perempuan hebat ingat banget kejadian zaman pipi mimi ny dilihat didepan mata dia sendiri tidak semua anak bs strong kyk dia yang nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg yang blg bundanya ash lebay mungkin blm punya anak hati sayang km jg perempuan nanti bakal jd ibu bayangin anakmu yang jd korban bully,aurel perempuan hebat ingat banget jadi zaman pipi mimi ny lihat depan mata sendiri semua anak bs strong kyk nyinyir iri krn aurel bs punya keluarga bahagia kyk skrg blg bunda ash lebay mungkin blm punya anak hati sayang km jg perempuan bakal jd ibu bayangin anak yang jd korban bully
374,positive,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,ganteng ini klo ga salah managernya semoga d lancarkan yaa,ganteng ini klo tidak salah managernya semoga d lancarkan yaa,ganteng klo salah managernya moga d lancar yaa
375,positive,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",mukanya mirip insya allah jodoh dunia akhirat mbk amiiii,mukanya mirip insya allah jodoh dunia akhirat mbk amiiii,muka mirip insya allah jodoh dunia akhirat mbk amiiii
376,positive,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,cantik banggeett ya kak depe gk keliatan loh klo dy pernah nikah seperti msh gadis wajah nya cantik semoga lancar sampai hari h kak depe bahagia dunia akhirat aammiinnn,cantik banggeett ya kak depe gk keliatan loh klo dy pernah nikah seperti msh gadis wajah nya cantik semoga lancar sampai hari h kak depe bahagia dunia akhirat aammiinnn,cantik banggeett kak depe gk liat loh klo dy pernah nikah msh gadis wajah nya cantik moga lancar hari h kak depe bahagia dunia akhirat aammiinnn
377,positive,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,dadddd semoga bisa dateng yaaa untuk papa papa diluar sana semoga sehat selalu bisa menjadi saksi anak anaknya saat menikah aamiin,dadddd semoga bisa dateng yaaa untuk papa papa diluar sana semoga sehat selalu bisa menjadi saksi anak anaknya saat menikah aamiin,dadddd moga dateng yaaa papa papa luar sana moga sehat selalu jadi saksi anak anak meni aamiin
378,positive,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun,semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun,moga lancar nikah ayah lekas temu ada sehat kurang suatu apa
379,positive,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,semoga aja nikahannya lancar y mb jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang mungkin sj ada alasan anak kandung dari bapak tersebut melarang mungkin sj bapak itu udah balikan sama istri pertamanya dan kl sibapak datang itu berrti akan mengingatkan cerita lama mungkin yaa,semoga saja nikahannya lancar y mb jgn berlarut sedih kl bapak tirinya tidak datang yang penting bapak kandung datang mungkin sj ada alasan anak kandung dari bapak tersebut melarang mungkin sj bapak itu udah balikan sama istri pertamanya dan kl sibapak datang itu berrti akan mengingatkan cerita lama mungkin yaa,moga nikah lancar y mb jgn larut sedih kl bapak tiri datang penting bapak kandung datang mungkin sj alas anak kandung bapak sebut larang mungkin sj bapak udah balik sama istri pertama kl sibapak datang berrti ingat cerita lama mungkin yaa
380,positive,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",yea pak polisinya pinter hahahaha langsung belok sim nembak gatau rambu malah minta surat perintah yaelah lu pikir rumah lu mau digeledah,yea pak polisinya pinter hahahaha langsung belok sim nembak gatau rambu malah minta surat perintah yaelah lu pikir rumah lu mau digeledah,yea pak polisi pinter hahahaha langsung belok sim nembak gatau rambu malah minta surat perintah yaelah lu pikir rumah lu mau geledah
381,positive,Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,ini mau nikah lagi baguass deh smoga kelak jd kluarga yang samawa,mau nikah baguass deh smoga kelak jd kluarga samawa
382,positive,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,lucu suaranya kak abbey cantik kayak orang nya terharu,lucu suaranya kak abbey cantik kayak orang nya terharu,lucu suara kak abbey cantik kayak orang nya haru
383,positive,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,pernah ketemu sama mba artika sari disesemall di jakarta ampunnn ayunee mana semampai murah senyummm cakep pisan lah,pernah ketemu sama mba artika sari disesemall di jakarta ampunnn ayunee mana semampai murah senyummm cakep pisan lah,pernah ketemu sama mba artika sari disesemall jakarta ampunnn ayunee mana semampai murah senyummm cakep pis lah
384,positive,"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",bener kata pepatah yess buah jatuh gak jauh dari pohon nya cantik nya dapet dari mama_nya suara bagus dan pinter nyanyi dari darah seni papa nya calon generasi hebat di masa depan,bener kata pepatah yess buah jatuh tidak jauh dari pohon nya cantik nya dapet dari mama_nya suara bagus dan pinter nyanyi dari darah seni papa nya calon generasi hebat di masa depan,bener kata pepatah yess buah jatuh jauh pohon nya cantik nya dapet mama nya suara bagus pinter nyanyi darah seni papa nya calon generasi hebat masa depan
385,positive,"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",bahagianya punya anak cantik berbakat bersyukur bnr dapat titipan demikian indah,bahagianya punya anak cantik berbakat bersyukur bnr dapat titipan demikian indah,bahagia punya anak cantik bakat syukur bnr titip indah
386,positive,Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,semoga di berikan kesehatan dan rezeki yg berlimpaah pak,semoga di berikan kesehatan dan rezeki yang berlimpaah pak,moga ikan sehat rezeki berlimpaah pak
387,positive,Semoga selalu sehat dan dimurahkan rejekinya ya Pak,semoga selalu sehat dan dimurahkan rejekinya ya pak,semoga selalu sehat dan dimurahkan rejekinya ya pak,moga selalu sehat murah rejekinya pak
388,positive,"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",pria setia pekerja keras tdk malu pilih pilih cari nafkah sangat sedikit sekali yang banyak kebalikan beda bgt sama seseorang yang kenal mentang ganteng milih nganggur ketimbang jd ojol udh gitu istri diselingkuhin lagi baik kalo ada maunya,pria setia pekerja keras tdk malu pilih pilih cari nafkah sangat sedikit sekali yang banyak kebalikan beda banget sama seseorang yang kenal mentang ganteng milih nganggur ketimbang jd ojol udh gitu istri diselingkuhin lagi baik kalo ada maunya,pria setia kerja keras tdk malu pilih pilih cari nafkah sangat sedikit sekali banyak balik beda banget sama orang kenal mentang ganteng milih nganggur ketimbang jd ojol udh gitu istri diselingkuhin baik kalo mau
389,positive,"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",doa istri dan anak menyertaimu bang lelaki yg bertanggung jawab itu sangat perlu karna kalo laki tanggung jawab otomatis dia akan sayang dgn anak dan istri beda dgn sayang yg belum tentu bertanggung jawab,doa istri dan anak menyertaimu bang lelaki yang bertanggung jawab itu sangat perlu karna kalo laki tanggung jawab otomatis dia akan sayang dgn anak dan istri beda dgn sayang yang belum tentu bertanggung jawab,doa istri anak serta bang lelaki tanggung jawab sangat perlu karna kalo laki tanggung jawab otomatis akan sayang dgn anak istri beda dgn sayang belum tanggung jawab
390,positive,Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,ya allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga,ya allah bahagia itu tidak harus dgn cara yang mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga,allah bahagia tidak dgn cara mewah sederhana begini aj deh bahagia komunikasi dgn keluarga
391,positive,"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",mereka hanya mencari rejeki utk keluarganya kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan,mereka hanya mencari rejeki utk keluarganya kalau ada yang merasa tdk berkenan tolong jangan menggunakan kekerasan,hanya cari rejeki utk keluarga kalau yang rasa tdk kenan jangan guna keras
392,positive,"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",salut sekali banting tulang demi menghidupi keluarga yg duduk di bangku empuk pakai ac malah merampok yg milih rakyat jelata lagi,salut sekali banting tulang demi menghidupi keluarga yang duduk di bangku empuk pakai ac malah merampok yang milih rakyat jelata lagi,salut sekali banting tulang hidup keluarga duduk bangku empuk pakai ac malah rampok milih rakyat jelata
393,positive,"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",amin smg selalu di lancarkan n di mudahkan rejeki nya jd inget waktu suami sy jg gojek dulu srg nlp nanyain anak istri nya udah mkn atau blm pdhl mgkn dia sendiri entah sempet mkn atau ngga walaupun hujanan n panasan tp ga penh mengeluh selalu menyempatkan komunikasi n ttp keep in touch di sela kesibukannya bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik,amin smg selalu di lancarkan n di mudahkan rejeki nya jd inget waktu suami sy jg gojek dulu srg nlp nanyain anak istri nya udah mkn atau blm pdhl mgkn dia sendiri entah sempet mkn atau ngga walaupun hujanan n panasan tp tidak penh mengeluh selalu menyempatkan komunikasi n ttp keep in touch di sela kesibukannya bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yang terbaik,amin smg selalu lancar n mudah rejeki nya jd inget waktu suami sy jg gojek dulu srg nlp nanyain anak istri nya udah mkn blm pdhl mgkn sendiri entah sempet mkn ngga walaupun hujan n panas tp penh keluh selalu sempat komunikasi n ttp keep in touch sela sibuk bangga n ttp juang y ms gojek krn anak n istri selalu doa baik
394,positive,"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",respect dengan istri n anak nya yg menunggu dengan sabar dirumah insya allah allah swt selalu menjaga nya,respect dengan istri n anak nya yang menunggu dengan sabar dirumah insya allah allah swt selalu menjaga nya,respect istri n anak nya tunggu sabar rumah insya allah allah swt selalu jaga nya
395,positive,"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",laki laki yang beneran berjuang unt anak istri membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka sangka di akherat akan ada surga kelak amiin,laki laki yang beneran berjuang unt anak istri membahagiakan istri insyaallah di dunia mendapat rejeki yang tidak disangka sangka di akherat akan ada surga kelak amiin,laki laki beneran juang unt anak istri bahagia istri insyaallah dunia dapat rejeki tidak sangka sangka akherat ada surga kelak amiin
396,positive,"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",bangga sama suami yg selalu ingat istri disela waktunya apapun profesimu kaulah juaranya sehat terus pak gojek semoga lacar rejekimu amiiin,bangga sama suami yang selalu ingat istri disela waktunya apapun profesimu kaulah juaranya sehat terus pak gojek semoga lacar rejekimu amiiin,bangga sama suami selalu ingat istri sela waktu apa profesi kau juara sehat terus pak gojek moga lacar rejekimu amiiin
